index,name,gender
4102,جُنید,m
4103,جورايج,m
4104,جسمه,m
4105,جوين,m
4106,جوزار,m
4107,کعب,m
4108,کامل,m
4109,کاظم,m
4110,کبار,m
4111,کابر,m
4112,کدر,m
4113,كدين,m
4114,قادر,m
4115,قادر,m
4116,کفیل,m
4117,کفیل,m
4118,كاهيل,m
4119,کہلیل,m
4120,کیف,m
4121,کیقاد,m
4122,كج,m
4123,قلب,m
4124,کلب,m
4125,کلیم,m
4126,کلیل,m
4127,کلیم الدین,m
4128,کالق,m
4129,کمال,m
4130,کمبض,m
4131,کامل,m
4132,کامران,m
4133, کمیار,m
4134,کنیز,m
4135,کنیز,m
4136,کانس,m
4137,کارم,m
4138,کرامت,m
4139,کردل,m
4140,کاردار,m
4141,کریم,m
4142,کرم,m
4143,کریم,m
4144,کروبی,m
4145,کرّار,m
4146,کسام,m
4147,کاسیم,m
4148,کشاء,m
4149,کشفی,m
4150,کاشف,m
4151,کاشر,m
4152,کاسم,m
4153,کسول,m
4154,کاسپر,m
4155,کاسم,m
4156,کیثر,m
4157,کاتف,m
4158,کوثر,m
4159,کویہ,m
4160,كياني,m
4161,كايكوس,m
4162,کیون,m
4163,کاظم,m
4164,کہکشاں,m
4165,کینن,m
4166,کغوباد,m
4167,کخیسرو,m
4168,کیون,m
4169,خالد,m
4170,خاطر,m
4171,خازن,m
4172,خبیب,m
4173,خضير,m
4174,خدین,m
4175,خافيز,m
4176,خیر الدین,m
4177,خيرالدين,m
4178,خیر بخش,m
4179,خیر الدین,m
4180,خیر البشر,m
4181,خیرے,m
4182,خجیر,m
4183,خلاف,m
4184,خلاق,m
4185,خلدُون,m
4186,خلیفہ,m
4187,خلیق,m
4188,خالد,m
4189,خالف,m
4190,خلیفہ,m
4191,خلیل,m
4192,خليللله,m
4193,خلیقوس سبحان,m
4194,خالص,m
4195,خلق,m
4196,خانخاناں,m
4197,خانہ,m
4198,خانز,m
4199,خارجه,m
4200,خارق,m
4201,خاصا,m
4202,خشیار,m
4203,خاصع,m
4204,خاشف,m
4205,خطیب,m
4206,خاطب,m
4207,خاطر,m
4208,خطاب,m
4209,خواجہ,m
4210,خاور,m
4211,خواص,m
4212,خیام,m
4213,خیری,m
4214,خیام,m
4215,خیات,m
4216,خدیو,m
4217,خداش,m
4218,خيدر,m
4219,خصال,m
4220,خداداد,m
4221,خوج,m
4222,خؤری,m
4223,خدا بخش,m
4224,خدیش,m
4225,خليدة,m
4226,خلص,m
4227,خرمي,m
4228,خريمة,m
4229,خورشید,m
4230,خوشال,m
4231,خوشنود,m
4232,خشتر,m
4233,خزیمہ,m
4234,خزیمہ,m
4235,خوزن,m
4236,کیا,m
4237,کیانی,m
4238,کیازند,m
4239,کیبریا,m
4240,کبریہ,m
4241,كيفاه,m
4242,کرمانی,m
4243,کیومرس,m
4244,کواکب,m
4245,کورین,m
4246,کرم,m
4247,کلثوم,m
4248,کنور,m
4249,کشنہ,m
4250,لاعیق,m
4251,لابیب,m
4252,لعیق,m
4253,لافظ,m
4254,لہیم,m
4255,لائق,m
4256,لائیس,m
4257,لجپال,m
4258,لال,m
4259,لامع,m
4260,لقانت,m
4261,لاثانی,m
4262,لطافت,m
4263,لاتب,m
4264,لیتح,m
4265,لزیز,m
4266, لہری,m
4267,لیاقت,m
4268,لمعان,m
4269,لزم,m
4270,لوط,m
4271,لفطی,m
4272,لقمان,m
4273,لُت,m
4274,لطفان,m
4275,ماہر,m
4276,معاذ,m
4277,معبود,m
4278,معجود,m
4279,مدانی,m
4280,مادخ,m
4281,مدنی,m
4282,مفتوح,m
4283,محاصر,m
4284,محبوب,m
4285,محدے,m
4286,مہر,m
4287,محفوظ,m
4288,ماح,m
4289,محمود,m
4290,محمود,m
4291,محترم,m
4292,محذورہ,m
4293,معراج,m
4294,مجد,m
4295,مجدُالدین,m
4296,مجدے,m
4297,ماجد,m
4298,مکین,m
4299,مخدوم,m
4300,مکی,m
4301,ملک,m
4302,ملیح,m
4303,مالک,m
4304,مالک,m
4305,ممدوح,m
4306,ممدوح,m
4307,ممنون,m
4308,معمون,m
4309,مناف,m
4310,مناظر,m
4311,منی,m
4312,منافعات,m
4313,مانی,m
4314,منان,m
4315,منصب,m
4316,منصور,m
4317,منصور,m
4318,منظر,m
4319,منظور,m
4320,مقبول,m
4321,مقداد,m
4322,مقسود,m
4323,مراتب,m
4324,مرغوب,m
4325,مرید,m
4326,مرجان,m
4327,معروف,m
4328,مرتاض,m
4329,مروان,m
4330,مرزوق,m
4331,ماسد,m
4332,مسارت,m
4333,مسیح,m
4334,ماشال,m
4335,مشعل,m
4336,مشکور,m
4337,معشوق,m
4338,ماثد,m
4339,مسکین,m
4340,مصلحت,m
4341,مسعود,m
4342,معصوم,m
4343,مسعود,m
4344,مسرور,m
4345,مسطور,m
4346,مسعود,m
4347,مطیع,m
4348,متین,m
4349,مطلوب,m
4350,مودود,m
4351,مولا,m
4352,معوان,m
4353,مایُن,m
4354,مظاہر,m
4355,مظہر,m
4356,میکائیل,m
4357,میراب,m
4358,محبوب,m
4359,محیمت,m
4360,محراب,m
4361,محرم,m
4362,مہرداد,m
4363,مہتاب,m
4364,معراج,m
4365,مرزوق,m
4366,مفتاح,m
4367,میلاد,m
4368,منہاج,m
4369,میر,m
4370,معراج,m
4371,مرزا,m
4372,مصباح,m
4373,مصباح الدین,m
4374,معافر,m
4375,معظم,m
4376,موئید,m
4377,محمد,m
4378,محمت,m
4379,محمد,m
4380,مہلب,m
4381,محسان,m
4382,محسن,m
4383,محتسب,m
4384,محی الدین,m
4385,معین الدین,m
4386,مجتبی,m
4387,مونس,m
4388,موسٰی قائم,m
4389,موراد,m
4390,معتمد,m
4391,موفق,m
4392,معطی,m
4393,معاون,m
4394,موحد,m
4395,مُعمر,m
4396,ماؤث,m
4397,معاویہ,m
4398,مُوید,m
4399,معزز,m
4400,معزم,m
4401,مبلغ,m
4402,مبارک,m
4403,مبشر,m
4404,مبصر,m
4405,مبین,m
4406,مبرا,m
4407,مُدابیر,m
4408,مُداور,m
4409,معید,m
4410,معین,m
4411,مفکر,m
4412,مفضل,m
4413,مفیض,m
4414,مُفلِھ,m
4415,مفتح,m
4416,مفضال,m
4417,مغیث,m
4418,مغیتھ,m
4419,محدث,m
4420,محافظ,m
4421,محمد,m
4422,محمد,m
4423,محمد,m
4424,محاسب,m
4425, محب,m
4426,محشم,m
4427,محتان,m
4428,محتادی,m
4429,محترم,m
4430,معین,m
4431,معز,m
4432,مجدد,m
4433,مجیب,m
4434,مجیز,m
4435,مجتہد,m
4436,مقیم,m
4437,مخلد,m
4438,مختار,m
4439,ممتاز,m
4440,منا,m
4441,منور,m
4442,مُندہر,m
4443,منیف,m
4444,منہمل,m
4445,منعیم,m
4446,مونس,m
4447,منشب,m
4448,منتہی,m
4449,منتضر,m
4450,منذر,m
4451,مُقدس,m
4452,مقبول,m
4453,مقیت,m
4454,مقتدا,m
4455,مُراد,m
4456,مُرید,m
4457,مرسل,m
4458,مُرشد,m
4459,مرتضا,m
4460,مُرطادیع,m
4461,مرتضیٰ,m
4462,مُصالح,m
4463,مستحسن,m
4464,مُصلح,m
4465,مصیر,m
4466,مشاق,m
4467,مشیر,m
4468,مشتاق,m
4469,مُصلح,m
4470,مسلم,m
4471,مثمر,m
4472,مصطفیٰ,m
4473,مستجاب,m
4474,مستقیم,m
4475,مُوطع,m
4476,متعال,m
4477,مُتصم,m
4478,متواکل,m
4479,متبسم,m
4480,مطیر,m
4481,مطی,m
4482,مطلق,m
4483,متقی,m
4484,مُوافق,m
4485,مظفر,m
4486,مزمل,m
4487,مضیف,m
4488,مُزمل,m
4489,ندیم,m
4490,نائب,m
4491,ناجی,m
4492,ناعم,m
4493,نصاہ,m
4494,ناصی,m
4495,ناصک,m
4496,ندیم,m
4497,ناز,m
4498,ناظم,m
4499,نباہت,m
4500,نبح,m
4501,نبیح,m
4502,نبی,m
4503,نبح,m
4504,نبی المالحمش,m
4505,ندبم,m
4506,ندیم,m
4507,نادہر,m
4508,نادم,m
4509,نادر,m
4510,نعیم,m
4511,نعیمان,m
4512,نفیس,m
4513,نافع,m
4514,نفیس,m
4515,ناہی,m
4516,ناحج,m
4517,ناعیب,m
4518,نعیل,m
4519,نعیم,m
4520,نجف,m
4521,نجم,m
4522,نجی,m
4523,نجید,m
4524,ناجیع,m
4525,ناجد,m
4526,نجم,m
4527,نجم الدین,m
4528,ناخل,m
4529,نامدار,m
4530,نمیر,m
4531,ناقد,m
4532,نقی,m
4533,نقاد,m
4534,نقّقاد,m
4535,نقی,m
4536,نریمان,m
4537,نصر,m
4538,نسیم,m
4539,ناصح,m
4540,نشاد,m
4541,ناشط,m
4542,ناصب,m
4543,ناسک,m
4544,ناصم,m
4545,نسون,m
4546,ناصر,m
4547,ناصرالدین,m
4548,نصور,m
4549,نطہر,m
4550,ناتھم,m
4551, ناطق,m
4552,نؤرز,m
4553,نوید,m
4554,نوازش,m
4555,نواف,m
4556,نواز,m
4557,نوایز,m
4558,نوفل,m
4559,نؤرز,m
4560,نواب,m
4561,نیر,m
4562,ناز,m
4563,نزاکت,m
4564,نذر,m
4565,نظیف,m
4566,نذیر,m
4567, ناظم,m
4568,نازش,m
4569,نعمت,m
4570,نزاہت,m
4571,نیاز,m
4572,نبل,m
4573,نہال,m
4574,نجاح,m
4575,نیما,m
4576,نثار,m
4577,نشاط,m
4578,نیاز,m
4579,نیوشا,m
4580,نظام,m
4581,نعمان,m
4582,نور,m
4583,نورلهدا,m
4584,نورُالدین,m
4585,نوشاب,m
4586,نُورالدین,m
4587,نوشزد,m
4588,نُدرت,m
4589,نُومیر,m
4590,نعمان,m
4591,نورالدین,m
4592,نوریل,m
4593,نورالدین,m
4594,مُوصیر,m
4595,نویر,m
4596,عمیر,m
4597,عمری,m
4598,امید,m
4599,عمر,m
4600,امید,m
4601,عُمران,m
4602,اورنگ,m
4603,اسمار,m
4604,عتمان,m
4605,پابست,m
4606,پاگاہ,m
4607,پائندہ,m
4608,پامرد,m
4609,پانڈہ,m
4610,پرہم,m
4611,پارس,m
4612,پرمان,m
4613,پرویز,m
4614,پروان,m
4615,پاشا,m
4616,پیام,m
4617,پیارا,m
4618,پدرم,m
4619,پیر بخش,m
4620,پیروز,m
4621,پرواک,m
4622,پزہمن,m
4623,پیروز,m
4624,پیر زادہ,m
4625,پر دل,m
4626, پزہمن,m
4627,قدیح,m
4628,قائد,m
4629,قاآن,m
4630,قباد,m
4631,قابل,m
4632,قاچار,m
4633,قدیر,m
4634,قدر,m
4635,قدیم,m
4636,قادرین,m
4637,قاہی,m
4638,قاعد,m
4639,قائم,m
4640,قیصر,m
4641,قلندر,m
4642,قلیم,m
4643,قنبر,m
4644,قمقام,m
4645,قمروش,m
4646,قانت,m
4647,قانی,m
4648,قرار,m
4649,قاری,m
4650,قصار,m
4651,قشم,m
4652,قاصب,m
4653,قسیم,m
4654,قاصر,m
4655,قتلق,m
4656,قاطن,m
4657,قوی,m
4658,قیس,m
4659,قیوم,m
4660,قزلباش,m
4661,قاہیل,m
4662,قہیل,m
4663,فسقاس,m
4664,قائد,m
4665,قدس,m
4666,قدوس,m
4667,قلزم,m
4668,قربان,m
4669,قوصے,m
4670,قطابہ,m
4671,قُطب,m
4672,راغب,m
4673,راجیح,m
4674,رمیز,m
4675,رقیم,m
4676,راشد,m
4677,رطیب,m
4678,رازق,m
4679,ربانی,m
4680,ربْ,m
4681,ربیع,m
4682,ربیع,m
4683,رابیح,m
4684,رابغ,m
4685,رد,m
4686,رضٰی,m
4687,رضوان,m
4688,ردی,m
4689,راید,m
4690,راعی,m
4691,رائیس,m
4692,رفاقت,m
4693,رافع,m
4694,رفیق,m
4695,رافع,m
4696,رفیع,m
4697,رافق,m
4698,راغب,m
4699,راغب,m
4700,رحیب,m
4701,رحیم,m
4702,راہی,m
4703,راحم,m
4704,رحمان,m
4705,راہول,m
4706,ریحان,m
4707,رئیس,m
4708,راج,m
4709,رجب,m
4710,راجی,m
4711,رخشاں,m
4712,رکین,m
4713,رمضان,m
4714,رمیض,m
4715,رامے,m
4716,رمیز,m
4717,رامے,m
4718,رمزی,m
4719,رنگیلا,m
4720,رانجھا,m
4721,رقیب,m
4722,راقم,m
4723,رسب,m
4724,راشد,m
4725,رشید,m
4726,راشید,m
4727,رشیدی,m
4728,راسد,m
4729,رسول,m
4730,رسول,m
4731,راتب,m
4732,روشن,m
4733,ریعان,m
4734,ریان,m
4735,رضا,m
4736,رضی,m
4737,رزاق,m
4738,ریبال,m
4739,رہبر,m
4740,رحمن,m
4741,ریزہ,m
4742,ریاست,m
4743,رچرڈ,m
4744,ریدہ,m
4745,رفاقت,m
4746,رفعت,m
4747,راہب,m
4748, ریشاد,m
4749,ریادھ,m
4750,رضوان,m
4751,روحیل,m
4752,روح,m
4753,روشن,m
4754,روستم,m
4755,روباص,m
4756,رکن,m
4757,رشد,m
4758,رشدی,m
4759,سعادت,m
4760,صابر,m
4761,سعد,m
4762,سعادت,m
4763,صاغ,m
4764,صاحب,m
4765,سجاد,m
4766,صالح,m
4767,سلیم,m
4768,صاریہ,m
4769,صباح,m
4770,صباث,m
4771,صبیح,m
4772,صبیح,m
4773,صبغتہ,m
4774,صبیح,m
4775,صابر,m
4776,صابری,m
4777,سچل,m
4778,صداقت,m
4779,صداقت,m
4780,سعادت,m
4781,سدیس,m
4782,سادر,m
4783,صادق,m
4784,سدیم,m
4785,صادر,m
4786,صدری,m
4787,سعید,m
4788,صایل,m
4789,صفا,m
4790,صفان,m
4791,صفدر,m
4792,صافر,m
4793,سفیر,m
4794,صفوان,m
4795,ساگر,m
4796,صغیر,m
4797,سحبان,m
4798,صاحب,m
4799,ساحل,m
4800,ساحل,m
4801,سید,m
4802,سائل,m
4803,سائر,m
4804,سیفی,m
4805,صقیل,m
4806,صیرم,m
4807,سجاف,m
4808,سجیل,m
4809,سجاد,m
4810,سخاوت,m
4811,سخی,m
4812,ساخر,m
4813,شاکر,m
4814,سلامت,m
4815,صلابت,m
4816,صلاح الدین,m
4817,صالح الدین,m
4818,سالامہ,m
4819,سالار,m
4820,صلیل,m
4821,سلیط,m
4822,صالح,m
4823,سلحوف,m
4824,صالف,m
4825,سالک,m
4826,سلیم,m
4827,سلمان,m
4828,سلاست,m
4829,سیم,m
4830,ثمال,m
4831,ثمن,m
4832,سامے,m
4833,صمیم,m
4834,ثمیر,m
4835,سمح,m
4836,سمیع,m
4837,سمیر,m
4838,سمن,m
4839,ثمروز,m
4840,سمطر,m
4841,ثناﺀ اﷲ,m
4842,صندید,m
4843,سنجر,m
4844,ثقہ,m
4845,ثقف,m
4846,ساقی,m
4847,ثاقل,m
4848,ثقلان,m
4849,سردار,m
4850,سرفراز,m
4851,سرفراز,m
4852,ساریہ,m
4853,صارم,m
4854,سرمد,m
4855,سروش,m
4856,سرتاج,m
4857,ثروت,m
4858,ساسان,m
4859, سطوت,m
4860,سعود,m
4861,صواب,m
4862,سید,m
4863,سیف,m
4864,سیف الدین,m
4865,سیار,m
4866,سیماب,m
4867,سحاب,m
4868,صیہم,m
4869,سیف,m
4870,ثقال,m
4871,شادے,m
4872,شاہین,m
4873,شاب,m
4874,شابان,m
4875,شاد,m
4876,شاداں,m
4877,شادی,m
4878,شفاعت,m
4879,شافع,m
4880,شفیق,m
4881,شفیع,m
4882,شفیق,m
4883,شفقت,m
4884,شاہ نواز,m
4885,شہاب,m
4886,شاہان,m
4887,شہباز,m
4888,شاہین,m
4889,شاہد,m
4890, شاہق,m
4891,شاہ جمال,m
4892,شہمیر,m
4893,شہرام,m
4894,شہریار,m
4895,شہروز,m
4896,شاہرخ,m
4897,شہریار,m
4898,شہزاد,m
4899,شہزادہ,m
4900,شاہزور,m
4901,شایدہ,m
4902,شیخ,m
4903,شائق,m
4904,شکیل,m
4905,شاکر,m
4906,شاکو,m
4907,شمل,m
4908,شمیم,m
4909,شامی,m
4910,شہامیر,m
4911,شمشاد,m
4912,شمشیر,m
4913,شان,m
4914,شانی,m
4915,شاپور,m
4916,شرافت,m
4917,شرافت,m
4918,شریف,m
4919,شریف,m
4920,شارق,m
4921,شطیر,m
4922,شاُق,m
4923,شیا,m
4924,شی,m
4925,شیتھ,m
4926,شہریار,m
4927,شمس,m
4928,شیراز,m
4929,شریف,m
4930,شیرن,m
4931,شبلی,m
4932,شیہاب,m
4933,شعیب,m
4934,شُعیب,m
4935,شجاع,m
4936,شجاع,m
4937,شجاعت,m
4938,شُنار,m
4939,سامک,m
4940,ساواش,m
4941,سبطین,m
4942,صدیق,m
4943,صدیق,m
4944,صفات,m
4945,سکندر,m
4946,سینا,m
4947,سراج,m
4948,سراج الدولہ,m
4949,سرہان,m
4950,اسکئے,m
4951,ثوبان,m
4952,صُفیان,m
4953,سہیل,m
4954,سہراب,m
4955,سوروش,m
4956,سبحہ,m
4957,سبحان,m
4958,سبھے,m
4959,صوفی,m
4960,سہیل,m
4961,سہیل,m
4962,سلیمان,m
4963,سلیمان,m
4964,سلیمان,m
4965,سلطان,m
4966,سنبل,m
4967,سعود,m
4968,سید,m
4969,تابش,m
4970,تاجور,m
4971,تامیر,m
4972,طاس,m
4973,تب,m
4974,طبارک,m
4975,تباک,m
4976,طاباری,m
4977,تبسم,m
4978,تب,m
4979,طبیب,m
4980,طابق,m
4981,تبسط,m
4982,تبشیر,m
4983,تائق,m
4984,تفدھڈھال,m
4985,تفضل,m
4986,طہٰ,m
4987,تہامی,m
4988,طاہر,m
4989,تہمسیب,m
4990,طہور,m
4991,تہور,m
4992,طائل,m
4993,طاعم,m
4994,طیفی,m
4995,طائش,m
4996,تجمل,m
4997,تجر,m
4998,تاجیل,m
4999,تخل,m
